id,user_id,created_at,location_id,submitted_at,distance,delivered_at
30162,3740,2017-11-11 03:43:43.027234,5,2017-11-11 04:03:06.064749,1.0006268234831264,2017-11-11 04:17:11.513936
30166,3741,2017-11-11 04:09:29.08029,5,2017-11-11 04:20:18.676092,0.6203621936698217,2017-11-11 04:36:44.385376
22849,453,2017-10-29 19:01:22.39707,11,2017-11-11 04:23:45.60529,1.7857895299216828,2017-11-11 04:52:44.810955
30179,1973,2017-11-11 04:37:39.096317,11,2017-11-11 04:39:50.122936,2.2017450077973377,2017-11-11 05:00:04.13792
30178,1357,2017-11-11 04:37:26.794961,11,2017-11-11 04:40:05.746452,1.1895852376169442,2017-11-11 05:03:25.375741
30180,3742,2017-11-11 04:39:13.506957,11,2017-11-11 04:52:08.921908,1.4079402462067034,2017-11-11 05:15:48.878614
30185,2898,2017-11-11 04:50:32.14155,5,2017-11-11 05:02:40.895597,1.183079263113428,2017-11-11 05:26:29.079551
30186,2872,2017-11-11 04:54:06.82861,5,2017-11-11 05:13:48.514301,1.0006268234831264,2017-11-11 05:40:47.991111
30194,1703,2017-11-11 05:19:04.781938,5,2017-11-11 05:20:07.291856,1.1024231266537174,2017-11-11 05:35:23.023862
8960,1311,2017-09-30 05:14:23.909384,5,2017-11-11 05:32:58.639885,1.0134624101217609,2017-11-11 05:56:41.614831
30196,3537,2017-11-11 05:42:25.85828,5,2017-11-11 05:46:52.944119,1.5844988588665168,2017-11-11 06:21:18.335023
30197,2617,2017-11-11 05:45:51.524382,5,2017-11-11 05:48:37.510677,1.2037643324351068,2017-11-11 06:15:29.253895
30198,3089,2017-11-11 05:47:16.130192,5,2017-11-11 05:51:28.210185,1.5844988588665168,2017-11-11 06:18:53.598346
30203,471,2017-11-11 06:20:35.309335,5,2017-11-11 06:23:34.625274,1.3867080965480543,2017-11-11 06:36:42.040987
30204,3744,2017-11-11 06:39:49.513397,5,2017-11-11 06:52:29.210908,1.1443179342822198,2017-11-11 07:07:06.146986
30205,3745,2017-11-11 07:05:27.971478,5,2017-11-11 07:12:02.928418,1.1867542145259584,2017-11-11 07:29:32.891948
30208,844,2017-11-11 07:40:52.6915,5,2017-11-11 07:49:13.102127,1.0006268234831264,2017-11-11 08:25:45.093575
30225,1260,2017-11-11 13:52:46.187766,5,2017-11-11 14:00:25.603123,1.0006268234831264,2017-11-11 14:15:15.810471
30227,2478,2017-11-11 14:09:03.312487,5,2017-11-11 14:10:53.279628,1.6885548189633135,2017-11-11 14:31:06.007887
30229,1741,2017-11-11 14:12:14.140546,5,2017-11-11 14:14:39.542129,1.0588261822196725,2017-11-11 14:28:48.249388
30223,352,2017-11-11 13:46:54.923851,28,2017-11-11 15:03:49.257396,2.694036178517243,2017-11-11 15:38:56.288674
30241,1236,2017-11-11 15:05:07.738109,5,2017-11-11 15:10:13.549581,2.503736662980504,2017-11-11 15:27:11.229973
30195,2502,2017-11-11 05:20:40.411631,5,2017-11-11 15:15:04.263572,0.8121313626845735,2017-11-11 15:52:06.978296
30246,1378,2017-11-11 15:15:55.434486,5,2017-11-11 15:19:39.671222,1.9769523068822707,2017-11-11 15:47:18.306149
30248,1657,2017-11-11 15:32:33.768317,5,2017-11-11 15:33:15.947621,1.804662756672963,2017-11-11 15:57:18.470607
30252,2682,2017-11-11 15:45:27.518995,5,2017-11-11 15:48:49.975169,7.022741433758907,2017-11-11 16:18:04.169439
30262,3749,2017-11-11 16:10:13.317804,5,2017-11-11 16:16:22.513228,1.903062257304809,2017-11-11 16:47:35.589848
30260,3750,2017-11-11 16:06:27.465569,5,2017-11-11 16:18:02.788359,1.5886009199879882,2017-11-11 16:35:54.850147
30273,92,2017-11-11 16:15:46.44213,13,2017-11-11 16:23:07.684153,1.7655519478274921,2017-11-11 16:38:53.713376
30296,3049,2017-11-11 17:13:28.390971,17,2017-11-11 17:22:01.637529,1.030934397252408,2017-11-11 17:49:30.023415
30312,1172,2017-11-11 17:20:20.291385,5,2017-11-11 17:22:10.473177,0.6274605977209953,2017-11-11 17:34:19.95248
30297,2012,2017-11-11 17:13:29.30464,36,2017-11-11 17:23:13.708005,1.126602088479225,2017-11-11 17:41:36.573015
30310,3672,2017-11-11 17:18:46.258479,28,2017-11-11 17:28:24.365979,1.591866326445984,2017-11-11 18:08:11.528351
30318,298,2017-11-11 17:23:49.034334,15,2017-11-11 17:29:48.303989,3.553709975153164,2017-11-11 17:53:08.490595
30287,2134,2017-11-11 17:00:57.525726,11,2017-11-11 17:41:19.665177,6.2425042685128975,2017-11-11 18:07:58.402093
30323,1375,2017-11-11 17:41:28.046727,5,2017-11-11 17:42:42.939779,0.6103070578076063,2017-11-11 18:04:11.51873
30324,2354,2017-11-11 17:41:50.63344,10,2017-11-11 17:44:51.302167,1.4733096382855921,2017-11-11 18:19:45.031182
30331,2839,2017-11-11 17:46:08.481082,27,2017-11-11 17:48:23.233221,1.4761496617202818,2017-11-11 18:08:29.332638
30345,1610,2017-11-11 17:55:24.690777,36,2017-11-11 17:57:32.011237,1.1273591950352615,2017-11-11 18:18:09.331626
30348,2597,2017-11-11 17:56:36.670712,5,2017-11-11 17:58:30.722351,1.840960083506123,2017-11-11 18:19:44.164681
30334,3710,2017-11-11 17:50:21.604428,28,2017-11-11 17:59:22.466066,0.6350399438440041,2017-11-11 18:37:14.351374
30357,410,2017-11-11 18:01:16.217478,5,2017-11-11 18:03:24.799203,1.5263359854820153,2017-11-11 18:22:41.934412
30350,3434,2017-11-11 17:58:40.059178,10,2017-11-11 18:04:43.248884,0.9099707007896168,2017-11-11 18:23:44.495522
30199,3662,2017-11-11 05:55:48.275188,5,2017-11-11 18:04:54.571847,0.7740850091196168,2017-11-11 18:23:20.486489
30352,3751,2017-11-11 17:59:00.925954,5,2017-11-11 18:05:15.529741,0.7740850091196168,2017-11-11 18:27:08.987768
30365,2682,2017-11-11 18:10:32.386808,15,2017-11-11 18:12:42.010371,2.5962772418978832,2017-11-11 18:48:34.477413
30362,3752,2017-11-11 18:07:31.609888,23,2017-11-11 18:13:12.772343,2.2277307930484915,2017-11-11 18:37:10.11593
30279,2281,2017-11-11 16:35:20.430456,32,2017-11-11 18:17:05.478192,0.13479569803781094,2017-11-11 18:36:41.292343
30364,96,2017-11-11 18:09:21.837859,27,2017-11-11 18:18:17.024138,1.4139597353303923,2017-11-11 18:33:36.223512
30330,2366,2017-11-11 17:45:22.306266,10,2017-11-11 18:20:22.687621,0.5678246888764427,2017-11-11 18:33:47.469393
30375,3755,2017-11-11 18:29:30.462219,13,2017-11-11 18:33:02.08549,1.365618040415264,2017-11-11 18:45:42.654749
30376,692,2017-11-11 18:30:54.977418,25,2017-11-11 18:33:49.865274,2.33147331002691,2017-11-11 19:02:02.515927
30379,3756,2017-11-11 18:34:16.619546,29,2017-11-11 18:36:47.777358,0.8801054842858028,2017-11-11 18:54:04.078146
30382,490,2017-11-11 18:38:56.142522,5,2017-11-11 18:40:30.590469,1.0337763920699545,2017-11-11 18:51:56.697315
30387,2194,2017-11-11 18:47:00.569928,12,2017-11-11 18:52:53.643787,0.47219241068757567,2017-11-11 19:12:02.756213
30395,1406,2017-11-11 18:52:50.486411,24,2017-11-11 18:56:29.821895,11.375169501025647,2017-11-11 19:44:20.443448
30397,2408,2017-11-11 18:55:34.651429,11,2017-11-11 19:01:26.027927,0.3384324432716963,2017-11-11 19:26:57.93854
30407,1310,2017-11-11 19:06:01.811925,5,2017-11-11 19:09:19.242356,1.0134624101217609,2017-11-11 19:21:15.654433
30400,3757,2017-11-11 19:02:43.700238,25,2017-11-11 19:11:58.972947,3.2307553998868053,2017-11-11 19:44:41.356042
30416,1674,2017-11-11 19:14:20.185131,36,2017-11-11 19:18:55.89657,0.5946481365708078,2017-11-11 19:33:48.370584
30438,3021,2017-11-11 19:56:56.715735,32,2017-11-11 19:59:46.323748,0.5214052511028678,2017-11-11 20:27:39.130744
30451,3378,2017-11-11 20:05:39.142399,23,2017-11-11 20:07:26.124402,2.6385580099146084,2017-11-11 20:44:49.170773
30415,2979,2017-11-11 19:12:11.660451,23,2017-11-11 20:07:31.737134,2.801483239273892,2017-11-11 20:33:44.044772
30450,1576,2017-11-11 20:05:25.39932,5,2017-11-11 20:08:06.158717,1.1024231266537174,2017-11-11 20:33:17.320273
30467,647,2017-11-11 20:34:35.388882,27,2017-11-11 20:46:17.10327,1.454265772538023,2017-11-11 21:05:48.145493
30472,3763,2017-11-11 20:47:41.122582,36,2017-11-11 20:54:59.812936,7.59930075086763,2017-11-11 21:22:06.540031
30474,2933,2017-11-11 20:52:51.704455,5,2017-11-11 20:57:19.672305,1.6585460427623802,2017-11-11 21:21:37.923315
20264,89,2017-10-25 01:57:22.068867,5,2017-11-11 20:58:05.558959,1.3726138758343875,2017-11-11 21:14:59.044846
30476,655,2017-11-11 20:55:01.767277,27,2017-11-11 20:58:56.222657,7.666998854387976,2017-11-11 21:37:24.905526
30487,995,2017-11-11 21:12:28.565288,11,2017-11-11 21:16:52.190055,1.5495610374404845,2017-11-11 21:52:08.227539
30492,3101,2017-11-11 21:19:52.673437,5,2017-11-11 21:23:26.28958,1.8054532700283268,2017-11-11 21:40:43.99465
30470,1778,2017-11-11 20:44:01.712575,15,2017-11-11 21:26:08.911153,3.2545849973532768,2017-11-11 22:00:55.145302
30493,1439,2017-11-11 21:27:49.125692,5,2017-11-11 21:28:41.953273,0.38565852922390054,2017-11-11 21:45:03.207714
30498,405,2017-11-11 21:31:46.52346,13,2017-11-11 21:34:15.790187,2.8091546828758913,2017-11-11 22:00:01.416992
30500,346,2017-11-11 21:34:30.90633,25,2017-11-11 21:38:33.364612,2.5800571569480777,2017-11-11 22:15:06.754633
30503,3766,2017-11-11 21:35:18.799111,24,2017-11-11 21:39:23.857831,3.1303586558626004,2017-11-11 22:17:31.87116
30505,3767,2017-11-11 21:37:50.779447,29,2017-11-11 21:45:06.678952,2.161750772663743,2017-11-11 22:10:54.88267
30516,2736,2017-11-11 21:50:41.930799,32,2017-11-11 22:03:23.869836,0.34692276925888155,2017-11-11 22:22:49.740722
30521,2536,2017-11-11 21:58:40.074061,13,2017-11-11 22:04:32.239983,3.388854666894682,2017-11-11 22:29:38.99683
30517,3769,2017-11-11 21:50:59.642314,36,2017-11-11 22:10:35.58419,0.9681065625578088,2017-11-11 22:39:59.826192
30528,781,2017-11-11 22:07:18.004892,27,2017-11-11 22:11:07.773115,6.481544525473665,2017-11-11 22:34:49.509511
30549,3770,2017-11-11 22:21:04.464502,5,2017-11-11 22:24:11.38861,0.7392392620517688,2017-11-11 22:45:18.421661
30535,3773,2017-11-11 22:12:36.556996,32,2017-11-11 22:25:15.871031,7.5673130440551635,2017-11-11 23:06:36.219028
30558,1462,2017-11-11 22:27:52.429107,11,2017-11-11 22:30:04.806432,0.8716503041387714,2017-11-11 22:58:14.755772
30554,712,2017-11-11 22:23:43.945166,24,2017-11-11 22:31:07.699072,2.4878294316472376,2017-11-11 22:58:42.994624
30577,3369,2017-11-11 22:36:55.952497,11,2017-11-11 22:37:41.06504,1.2676341989004,2017-11-11 23:04:00.095012
30582,651,2017-11-11 22:40:25.946258,36,2017-11-11 22:45:26.258956,3.7417553007317075,2017-11-11 23:12:28.41867
30589,2760,2017-11-11 22:42:28.22385,32,2017-11-11 22:45:53.972597,6.744291614963318,2017-11-11 23:41:13.615426
30247,1082,2017-11-11 15:28:50.59951,24,2017-11-11 22:46:51.780951,1.8631165007423933,2017-11-11 23:14:59.340531
30592,1611,2017-11-11 22:42:43.925409,5,2017-11-11 22:47:40.941536,0.9775157336253488,2017-11-11 23:13:00.010158
30557,3140,2017-11-11 22:27:13.18929,32,2017-11-11 22:48:03.635246,2.4059126825644266,2017-11-11 23:38:42.218825
30600,2214,2017-11-11 22:44:59.285606,25,2017-11-11 22:53:04.445355,2.612685197502854,2017-11-11 23:31:11.240253
30628,493,2017-11-11 22:52:06.936761,11,2017-11-11 22:59:29.781047,1.1397666305886762,2017-11-11 23:31:20.864333
30477,191,2017-11-11 20:57:00.648434,16,2017-11-11 23:01:29.307544,0.5957244270886201,2017-11-11 23:33:46.226606
30640,2384,2017-11-11 22:59:16.148592,36,2017-11-11 23:02:41.396351,0.8512243849792683,2017-11-11 23:23:28.231252
30632,1275,2017-11-11 22:56:37.217692,24,2017-11-11 23:03:27.201659,1.5028691941280035,2017-11-11 23:26:19.477276
30556,3774,2017-11-11 22:26:55.879906,26,2017-11-11 23:05:30.227362,5.786169156061575,2017-11-11 23:27:20.234944
30644,3345,2017-11-11 23:00:21.238165,23,2017-11-11 23:05:58.153056,0.6025758239477652,2017-11-11 23:30:19.332643
30648,2167,2017-11-11 23:01:11.530168,29,2017-11-11 23:08:50.235875,5.141466020345879,2017-11-11 23:39:33.944778
30673,1827,2017-11-11 23:09:32.764942,16,2017-11-11 23:11:39.078115,4.143744298906408,2017-11-11 23:57:39.289522
30683,1362,2017-11-11 23:14:07.969404,5,2017-11-11 23:14:58.492908,0.7795428452814094,2017-11-11 23:34:36.198513
30674,3777,2017-11-11 23:09:39.669456,27,2017-11-11 23:15:13.012439,1.452443705484935,2017-11-11 23:29:57.856657
30675,1039,2017-11-11 23:09:55.036103,28,2017-11-11 23:15:28.127796,9.032045294762023,2017-11-11 23:59:39.729826
29310,474,2017-11-10 02:53:19.812669,14,2017-11-11 23:15:33.925642,2.9042715318615944,2017-11-11 23:49:46.915815
30684,3778,2017-11-11 23:15:24.377329,36,2017-11-11 23:20:05.744212,3.574931350556831,2017-11-11 23:46:46.879298
30680,2751,2017-11-11 23:12:34.194184,36,2017-11-11 23:21:52.489871,1.2403624286184756,2017-11-11 23:40:17.488504
30643,3354,2017-11-11 23:00:12.668271,13,2017-11-11 23:25:09.690987,1.5205898044607267,2017-11-11 23:52:06.748762
30710,2278,2017-11-11 23:23:48.480784,16,2017-11-11 23:27:37.852404,6.649748094068753,2017-11-12 00:17:45.94455
30723,196,2017-11-11 23:28:24.88251,36,2017-11-11 23:30:20.543353,1.2475457137603332,2017-11-11 23:58:44.606677
29708,3035,2017-11-10 20:20:49.819934,11,2017-11-11 23:35:44.836096,1.398976257781733,2017-11-12 00:01:13.501927
30736,352,2017-11-11 23:36:04.358877,5,2017-11-11 23:36:56.783813,1.8290050336703976,2017-11-11 23:56:23.485226
30728,1614,2017-11-11 23:31:09.666271,29,2017-11-11 23:37:59.382608,1.5734360593396752,2017-11-12 00:00:34.884545
30610,2597,2017-11-11 22:47:19.06762,15,2017-11-11 23:45:10.631126,1.3949747923683968,2017-11-12 00:03:19.867944
30749,1906,2017-11-11 23:38:55.172078,36,2017-11-11 23:46:30.935653,2.9338533939318543,2017-11-12 00:11:47.215465
30754,2590,2017-11-11 23:40:01.776417,15,2017-11-11 23:50:29.382509,5.836291816970852,2017-11-12 00:28:31.447547
30768,3782,2017-11-11 23:48:15.277348,36,2017-11-11 23:54:25.901907,1.2918076530271005,2017-11-12 00:17:04.553167
30767,133,2017-11-11 23:46:09.229249,11,2017-11-11 23:55:07.169966,4.114982300987414,2017-11-12 00:29:31.166305
30773,3164,2017-11-11 23:56:42.19592,27,2017-11-12 00:01:07.108155,3.826433605636478,2017-11-12 00:28:16.673256
30564,1945,2017-11-11 22:34:26.521664,32,2017-11-12 00:09:32.080246,0.9099171490031555,2017-11-12 00:35:45.704341
30774,1460,2017-11-11 23:57:02.617159,36,2017-11-12 00:14:11.696408,4.244013286988542,2017-11-12 00:39:50.282277
30790,3094,2017-11-12 00:11:13.176535,5,2017-11-12 00:17:27.577688,0.7392392620517688,2017-11-12 00:34:37.220493
30791,1772,2017-11-12 00:12:21.453411,28,2017-11-12 00:19:55.0636,1.1622870560936538,2017-11-12 01:00:42.634493
30796,3354,2017-11-12 00:14:52.864879,5,2017-11-12 00:30:05.091505,1.0025466158731515,2017-11-12 00:56:43.871219
30803,3784,2017-11-12 00:19:43.723034,15,2017-11-12 00:31:55.758411,3.045143254053443,2017-11-12 00:52:57.706254
30806,1029,2017-11-12 00:24:24.214769,16,2017-11-12 00:32:29.665075,2.489930730816696,2017-11-12 01:17:18.197336
30810,96,2017-11-12 00:29:14.354383,36,2017-11-12 00:34:34.037682,1.051045169240455,2017-11-12 00:49:32.891824
30813,778,2017-11-12 00:31:34.041053,32,2017-11-12 00:34:54.800272,0.286523815982742,2017-11-12 00:47:15.429054
30809,1347,2017-11-12 00:28:25.571317,23,2017-11-12 00:35:03.608318,0.8584030933701599,2017-11-12 01:09:09.369059
30816,2022,2017-11-12 00:36:58.762856,5,2017-11-12 00:40:48.699046,5.096819666596502,2017-11-12 01:03:57.888134
30807,3785,2017-11-12 00:24:48.879932,32,2017-11-12 00:44:03.728474,5.285905860563241,2017-11-12 01:22:37.992036
30821,3787,2017-11-12 00:42:04.061637,11,2017-11-12 00:51:26.830546,1.5747251633751802,2017-11-12 01:40:20.697165
30826,3376,2017-11-12 00:51:42.588636,26,2017-11-12 00:57:44.67264,2.7428204781091123,2017-11-12 02:05:16.925211
30573,1252,2017-11-11 22:36:23.223477,12,2017-11-12 00:58:56.302004,1.0559969442842057,2017-11-12 01:12:24.871362
30834,2776,2017-11-12 01:10:55.314228,11,2017-11-12 01:13:01.841236,1.6272134959516187,2017-11-12 01:38:57.328575
30794,670,2017-11-12 00:14:44.966078,28,2017-11-12 01:15:22.487197,0.0855187455965267,2017-11-12 01:55:54.926723
30836,505,2017-11-12 01:13:44.181285,26,2017-11-12 01:19:43.059391,2.4929337007249672,2017-11-12 02:24:57.800022
30838,886,2017-11-12 01:14:45.851094,32,2017-11-12 01:19:44.886123,0.21600624907112062,2017-11-12 01:39:53.561093
30839,3749,2017-11-12 01:18:38.415284,32,2017-11-12 01:21:35.40406,1.6931064588835687,2017-11-12 01:50:15.712135
30841,2112,2017-11-12 01:20:27.120109,36,2017-11-12 01:21:47.870075,1.6822793993597362,2017-11-12 01:33:44.971221
30832,3789,2017-11-12 01:04:39.056424,16,2017-11-12 01:46:39.980043,5.279819201015182,2017-11-12 02:30:47.80402
30802,222,2017-11-12 00:19:39.983423,26,2017-11-12 01:46:53.376477,1.855705671471732,2017-11-12 02:44:49.264816
30862,405,2017-11-12 01:47:26.570575,5,2017-11-12 01:48:21.04462,3.291836957213022,2017-11-12 02:22:20.970882
30857,34,2017-11-12 01:42:43.780203,5,2017-11-12 01:48:54.189451,3.291836957213022,2017-11-12 02:22:20.970882
30865,152,2017-11-12 01:50:36.125648,14,2017-11-12 01:58:07.745282,1.4991544499371723,2017-11-12 02:49:05.177233
30868,3793,2017-11-12 02:01:34.470996,36,2017-11-12 02:04:41.092496,0.7440162221639283,2017-11-12 02:42:27.241781
30819,1931,2017-11-12 00:40:22.41742,5,2017-11-12 02:16:47.66252,0.8863905475426406,2017-11-12 02:32:14.800197
30882,2029,2017-11-12 02:12:33.446789,11,2017-11-12 02:19:24.372339,0.3384324432716963,2017-11-12 02:40:03.984628
30874,3166,2017-11-12 02:07:21.84926,26,2017-11-12 02:19:49.803621,0.0012992349267005978,2017-11-12 03:02:43.080056
30887,2879,2017-11-12 02:20:02.242623,16,2017-11-12 02:21:27.830735,0.4828361397510596,2017-11-12 02:45:26.783124
30895,968,2017-11-12 02:28:55.008205,5,2017-11-12 02:35:49.345792,3.6562371948656422,2017-11-12 02:52:49.287768
30886,3248,2017-11-12 02:16:17.083831,36,2017-11-12 02:39:16.335568,0.6683759624800364,2017-11-12 02:52:37.956029
30900,3756,2017-11-12 02:38:17.718896,5,2017-11-12 02:39:48.372455,0.8363732362168111,2017-11-12 02:54:46.992427
30903,3597,2017-11-12 02:41:58.817242,28,2017-11-12 02:44:53.058228,1.7267591645142772,2017-11-12 03:26:12.924782
30904,1636,2017-11-12 02:48:59.827824,5,2017-11-12 02:52:08.292241,1.8009801358869306,2017-11-12 03:08:04.965264
30888,1744,2017-11-12 02:20:35.199881,14,2017-11-12 02:54:03.426782,2.943152176550555,2017-11-12 03:27:52.105857
30907,3791,2017-11-12 02:50:20.084632,5,2017-11-12 02:57:12.646842,8.769481477873942,2017-11-12 03:23:56.472857
30908,1789,2017-11-12 02:50:56.940927,11,2017-11-12 02:57:49.87581,1.1147356803358435,2017-11-12 03:27:46.944798
30913,3795,2017-11-12 03:02:13.264096,26,2017-11-12 03:14:13.711515,1.133590542797461,2017-11-12 03:35:04.696042
30856,2281,2017-11-12 01:41:57.483813,5,2017-11-12 03:18:26.797393,1.2139373178594595,2017-11-12 03:41:33.032964
30938,3133,2017-11-12 03:34:55.768366,5,2017-11-12 03:36:20.342152,1.5618660290273585,2017-11-12 03:57:45.837006
30931,2430,2017-11-12 03:29:29.716489,14,2017-11-12 03:37:44.425604,2.0414136207231395,2017-11-12 04:05:43.571787
30946,344,2017-11-12 03:52:45.660603,5,2017-11-12 04:00:15.812394,1.0643999154141994,2017-11-12 04:25:40.871665
30941,1826,2017-11-12 03:43:58.433841,5,2017-11-12 04:01:58.4636,1.9262745257741705,2017-11-12 04:30:07.661184
30951,3331,2017-11-12 04:28:36.380305,5,2017-11-12 04:37:57.479248,7.681168490112633,2017-11-12 05:01:38.393956
30953,3001,2017-11-12 04:42:10.654667,5,2017-11-12 04:43:13.572498,0.7392392620517688,2017-11-12 04:55:31.606863
30952,1725,2017-11-12 04:41:19.078529,5,2017-11-12 04:44:52.861098,1.48815346257171,2017-11-12 05:04:45.448458
30959,3089,2017-11-12 04:58:45.686231,5,2017-11-12 05:00:59.606941,1.5844988588665168,2017-11-12 05:25:12.638476
30962,3518,2017-11-12 05:34:40.759557,11,2017-11-12 05:38:05.502964,1.0409245965930292,2017-11-12 06:09:30.703989
6977,1263,2017-09-23 07:31:52.130421,5,2017-11-12 05:42:08.334706,0.7740850091196168,2017-11-12 06:00:33.266645
30964,1068,2017-11-12 05:42:55.329167,5,2017-11-12 05:44:31.587535,0.7392392620517688,2017-11-12 06:00:58.471516
30963,1591,2017-11-12 05:39:24.798218,5,2017-11-12 05:44:41.328936,1.0006268234831264,2017-11-12 06:10:47.957584
30966,3447,2017-11-12 06:05:27.613164,5,2017-11-12 06:13:59.387684,1.0006268234831264,2017-11-12 06:32:42.071551
30968,429,2017-11-12 06:17:07.753446,5,2017-11-12 06:21:22.581716,1.1869964405239382,2017-11-12 06:38:05.778286
30970,469,2017-11-12 06:21:37.240762,5,2017-11-12 06:22:14.606586,1.3281661661624702,2017-11-12 06:40:44.830647
30972,2067,2017-11-12 06:30:25.706051,5,2017-11-12 06:35:45.514435,1.5890947134137272,2017-11-12 07:16:31.284368
20641,2932,2017-10-25 23:49:17.329157,5,2017-11-12 06:42:11.067623,0.6694447375118492,2017-11-12 06:58:51.843232
30975,1139,2017-11-12 06:39:17.348226,5,2017-11-12 06:42:57.27206,2.153705495675745,2017-11-12 07:06:54.592964
30977,3450,2017-11-12 06:40:29.014994,5,2017-11-12 06:43:24.957532,0.7223747481875673,2017-11-12 07:16:39.63054
30981,3345,2017-11-12 06:45:51.120264,5,2017-11-12 06:48:12.346422,1.1024231266537174,2017-11-12 07:07:19.920288
30983,608,2017-11-12 06:59:08.16564,5,2017-11-12 06:59:52.488817,0.8512302480360124,2017-11-12 07:18:17.350446
30985,2763,2017-11-12 07:11:39.960677,5,2017-11-12 07:16:46.570472,0.9914271085198754,2017-11-12 07:31:06.316413
30986,3210,2017-11-12 07:12:35.478269,5,2017-11-12 07:17:15.219088,2.141508472509069,2017-11-12 07:33:24.37135
30984,1997,2017-11-12 07:10:01.933883,5,2017-11-12 07:23:05.998005,1.1017056747981644,2017-11-12 07:49:01.290684
30989,3801,2017-11-12 07:20:23.225374,5,2017-11-12 07:23:50.368817,1.1780064376318475,2017-11-12 07:48:31.295112
30993,299,2017-11-12 07:38:04.505262,5,2017-11-12 07:44:09.31555,2.1305848755809564,2017-11-12 08:07:46.089188
30995,3803,2017-11-12 07:55:24.009344,5,2017-11-12 07:59:03.157128,1.0757774610374176,2017-11-12 08:13:43.000348
31007,995,2017-11-12 13:33:06.275005,5,2017-11-12 13:41:50.766461,1.3765522546153028,2017-11-12 14:01:03.335994
31005,3804,2017-11-12 13:19:26.31919,10,2017-11-12 13:44:15.356702,0.42545686779372877,2017-11-12 14:11:58.889449
31011,3548,2017-11-12 13:48:30.537246,28,2017-11-12 13:49:31.679659,2.854285071759279,2017-11-12 14:25:09.849064
31029,676,2017-11-12 14:37:04.90491,5,2017-11-12 14:40:37.75706,0.9900144116097134,2017-11-12 14:54:27.577688
31047,3569,2017-11-12 15:26:31.005158,5,2017-11-12 15:31:38.562524,2.231724001854217,2017-11-12 15:46:17.69132
31061,1102,2017-11-12 15:55:00.880001,5,2017-11-12 16:05:14.312889,1.4584652583248836,2017-11-12 17:01:19.030101
31080,3812,2017-11-12 16:28:46.46577,5,2017-11-12 16:36:07.617317,0.7392392620517688,2017-11-12 16:54:17.527231
31081,1228,2017-11-12 16:33:27.63804,5,2017-11-12 16:36:38.242079,2.503736662980504,2017-11-12 17:06:10.708351
31089,359,2017-11-12 16:41:54.535492,29,2017-11-12 16:43:38.123802,1.9409622522628576,2017-11-12 17:03:19.507874
31099,345,2017-11-12 16:50:18.373092,5,2017-11-12 16:57:40.582299,0.748142850956544,2017-11-12 17:08:55.187894
31132,1602,2017-11-12 17:14:16.259012,36,2017-11-12 17:15:48.046287,2.322569787867696,2017-11-12 17:34:36.888421
31128,128,2017-11-12 17:08:43.018832,36,2017-11-12 17:17:40.914337,1.2834867147060363,2017-11-12 17:38:13.772784
31131,1240,2017-11-12 17:14:00.963847,37,2017-11-12 17:18:29.102744,1.6217646331006115,2017-11-12 17:34:21.155502
31095,1520,2017-11-12 16:48:03.497651,11,2017-11-12 17:18:30.019061,1.0441542912203323,2017-11-12 17:44:50.163936
31149,1576,2017-11-12 17:23:26.079887,5,2017-11-12 17:26:06.934889,1.1024231266537174,2017-11-12 18:23:35.294966
31143,96,2017-11-12 17:19:14.868753,11,2017-11-12 17:34:37.482052,1.0050966492119828,2017-11-12 18:08:16.147514
31152,813,2017-11-12 17:27:24.853113,5,2017-11-12 17:37:01.697251,6.433714991230894,2017-11-12 18:01:45.249627
31164,352,2017-11-12 17:36:05.648963,5,2017-11-12 17:42:32.415188,1.8290050336703976,2017-11-12 18:08:32.015941
31150,1265,2017-11-12 17:24:57.520523,5,2017-11-12 17:46:01.411093,0.7392392620517688,2017-11-12 18:24:01.715277
31172,3214,2017-11-12 17:45:45.711438,5,2017-11-12 17:47:36.551601,1.0190753876847265,2017-11-12 18:11:31.808526
31171,2613,2017-11-12 17:45:06.429068,5,2017-11-12 17:48:01.514073,1.1017056747981644,2017-11-12 18:24:09.217131
31175,909,2017-11-12 17:48:56.359336,36,2017-11-12 17:52:48.025699,3.6756203591390495,2017-11-12 18:20:22.393814
31174,2696,2017-11-12 17:48:08.038646,36,2017-11-12 17:55:08.29999,2.342458232849992,2017-11-12 18:25:26.416653
31184,3749,2017-11-12 17:57:09.888616,5,2017-11-12 17:59:59.903237,1.903062257304809,2017-11-12 18:36:50.620931
31190,1139,2017-11-12 18:06:55.262304,36,2017-11-12 18:09:59.573438,2.3567849365204574,2017-11-12 18:28:34.333182
31186,3816,2017-11-12 17:59:11.85401,24,2017-11-12 18:10:40.689557,1.5601096142251663,2017-11-12 18:31:44.86727
31072,2134,2017-11-12 16:17:56.785075,24,2017-11-12 18:20:27.788842,2.4895814744846407,2017-11-12 18:43:37.09969
31179,3817,2017-11-12 17:53:55.042859,28,2017-11-12 18:21:09.461556,2.944950843183461,2017-11-12 19:03:10.544393
31198,1708,2017-11-12 18:18:25.456053,36,2017-11-12 18:22:44.055416,1.35488994819746,2017-11-12 18:42:52.962072
31203,1093,2017-11-12 18:23:59.997748,5,2017-11-12 18:27:29.012166,1.2895827836279272,2017-11-12 18:49:01.321819
